time,vehicle_id,co2,fuel,nox
151.00,veh40,4743.55,1513.42,1.92
151.00,veh41,3798.87,1212.01,1.52
151.00,veh42,3499.48,1116.44,1.44
151.00,veh43,2539.86,810.25,1.04
151.00,veh44,2298.06,733.06,0.96
152.00,veh23,1572.69,501.85,0.43
152.00,veh24,2866.02,914.38,1.11
152.00,veh25,2868.47,915.15,1.13
152.00,veh26,2211.19,705.46,0.82
152.00,veh30,3229.95,1030.48,1.28
152.00,veh31,3574.81,1140.56,1.38
152.00,veh32,0.00,0.00,0.00
152.00,veh33,3481.62,1110.82,1.35
152.00,veh34,3884.54,1239.33,1.57
152.00,veh35,3083.23,983.66,1.23
152.00,veh36,4473.01,1427.08,1.83
152.00,veh40,4854.18,1548.73,1.96
152.00,veh41,4322.58,1379.10,1.75
152.00,veh42,3175.40,1013.07,1.27
152.00,veh43,2503.21,798.56,1.01
152.00,veh44,2285.50,729.05,0.95
153.00,veh24,3019.36,963.31,1.17
153.00,veh25,3385.82,1080.20,1.36
153.00,veh26,3130.14,998.63,1.25
153.00,veh30,3760.57,1199.77,1.52
153.00,veh31,4030.84,1286.05,1.59
153.00,veh32,3409.08,1087.61,1.39
153.00,veh33,2954.87,942.79,1.09
153.00,veh34,4309.60,1374.94,1.76
153.00,veh35,2939.92,937.95,1.15
153.00,veh36,0.00,0.00,0.00
153.00,veh40,2823.92,901.05,0.99
153.00,veh41,3561.13,1136.19,1.38
153.00,veh42,3715.08,1185.25,1.51
153.00,veh43,2852.27,909.93,1.16
153.00,veh44,2384.35,760.60,0.99
154.00,veh24,3787.34,1208.32,1.53
154.00,veh25,2941.76,938.55,1.14
154.00,veh26,3806.79,1214.51,1.55
154.00,veh30,3714.90,1185.21,1.49
154.00,veh31,3884.10,1239.25,1.51
154.00,veh32,3152.95,1005.91,1.26
154.00,veh33,0.00,0.00,0.00
154.00,veh34,3544.33,1130.82,1.38
154.00,veh35,3611.15,1152.10,1.46
154.00,veh36,0.00,0.00,0.00
154.00,veh40,0.00,0.00,0.00
154.00,veh41,4261.19,1359.53,1.70
154.00,veh42,3362.15,1072.67,1.33
154.00,veh43,2780.59,887.08,1.12
154.00,veh44,2471.70,788.48,1.02
155.00,veh24,3840.67,1225.35,1.54
155.00,veh25,3340.40,1065.73,1.32
155.00,veh26,2983.74,951.95,1.15
155.00,veh30,3736.91,1192.25,1.49
155.00,veh31,5218.92,1665.09,2.13
155.00,veh32,1611.76,514.24,0.52
155.00,veh33,3664.91,1169.24,1.49
155.00,veh34,2821.89,900.36,1.03
155.00,veh35,4083.52,1302.81,1.67
155.00,veh36,2910.53,928.56,1.15
155.00,veh40,0.00,0.00,0.00
155.00,veh41,2748.17,876.86,0.97
155.00,veh42,3259.96,1040.08,1.27
155.00,veh43,3170.67,1011.53,1.29
155.00,veh44,2626.75,837.96,1.08
156.00,veh24,3197.19,1020.07,1.22
156.00,veh25,3575.45,1140.73,1.42
156.00,veh26,3416.40,1089.99,1.35
156.00,veh30,4090.61,1305.10,1.64
156.00,veh31,0.00,0.00,0.00
156.00,veh32,2955.74,943.00,1.16
156.00,veh33,3041.57,970.39,1.19
156.00,veh34,0.00,0.00,0.00
156.00,veh35,3613.89,1153.00,1.43
156.00,veh36,3064.37,977.65,1.22
156.00,veh40,0.00,0.00,0.00
156.00,veh41,1516.82,484.04,0.39
156.00,veh42,3503.77,1117.87,1.38
156.00,veh43,2916.15,930.35,1.16
156.00,veh44,2700.69,861.56,1.11
156.00,veh45,2298.06,733.06,0.96
157.00,veh25,4206.63,1342.10,1.71
157.00,veh26,3383.76,1079.58,1.32
157.00,veh30,3571.56,1139.52,1.38
157.00,veh31,1880.36,600.03,0.54
157.00,veh32,3530.93,1126.51,1.42
157.00,veh33,2258.11,720.46,0.81
157.00,veh34,0.00,0.00,0.00
157.00,veh35,3801.12,1212.74,1.51
157.00,veh36,3122.07,996.06,1.23
157.00,veh40,0.00,0.00,0.00
157.00,veh41,3075.45,981.27,1.13
157.00,veh42,0.00,0.00,0.00
157.00,veh43,3361.51,1072.44,1.36
157.00,veh44,2545.14,811.95,1.02
157.00,veh45,2404.56,767.05,1.00
158.00,veh25,3691.22,1177.69,1.45
158.00,veh26,3713.57,1184.81,1.47
158.00,veh31,5056.33,1613.23,2.04
158.00,veh32,3840.26,1225.20,1.55
158.00,veh33,3277.96,1045.82,1.29
158.00,veh34,2124.30,677.73,0.79
158.00,veh35,4518.78,1441.70,1.84
158.00,veh36,3274.64,1044.75,1.30
158.00,veh40,0.00,0.00,0.00
158.00,veh41,0.00,0.00,0.00
158.00,veh42,2475.39,789.74,0.95
158.00,veh43,3202.55,1021.74,1.28
158.00,veh44,2733.72,872.12,1.10
158.00,veh45,2414.95,770.37,0.99
159.00,veh26,4812.50,1535.40,1.97
159.00,veh32,3616.66,1153.88,1.43
159.00,veh33,4364.95,1392.60,1.79
159.00,veh34,1943.11,619.92,0.70
159.00,veh35,4103.14,1309.12,1.62
159.00,veh36,3914.28,1248.82,1.59
159.00,veh40,2682.54,855.78,1.08
159.00,veh41,0.00,0.00,0.00
159.00,veh42,3113.24,993.24,1.24
159.00,veh43,2945.23,939.66,1.14
159.00,veh44,2941.82,938.52,1.19
159.00,veh45,2632.19,839.69,1.09
160.00,veh26,2930.33,934.96,1.07
160.00,veh32,3614.24,1153.12,1.42
160.00,veh33,4696.59,1498.42,1.93
160.00,veh34,3163.80,1009.36,1.27
160.00,veh35,0.00,0.00,0.00
160.00,veh36,3702.26,1181.19,1.47
160.00,veh40,2529.23,806.88,1.00
160.00,veh41,0.00,0.00,0.00
160.00,veh42,3580.73,1142.39,1.45
160.00,veh43,3688.43,1176.76,1.48
160.00,veh44,3412.41,1088.66,1.40
160.00,veh45,2429.78,775.13,0.98
160.00,veh46,2298.06,733.06,0.96
161.00,veh32,3884.96,1239.50,1.54
161.00,veh33,4455.22,1421.43,1.80
161.00,veh34,3125.45,997.13,1.25
161.00,veh35,0.00,0.00,0.00
161.00,veh36,3831.53,1222.44,1.52
161.00,veh40,2673.86,853.03,1.06
161.00,veh41,0.00,0.00,0.00
161.00,veh42,3606.44,1150.60,1.45
161.00,veh43,3691.74,1177.83,1.47
161.00,veh44,2987.81,953.21,1.19
161.00,veh45,2901.09,925.50,1.19
161.00,veh46,2373.06,756.99,0.98
162.00,veh32,3770.82,1203.09,1.47
162.00,veh33,3645.97,1163.27,1.40
162.00,veh34,3891.01,1241.37,1.60
162.00,veh35,2875.85,917.47,1.17
162.00,veh36,3466.77,1106.09,1.34
162.00,veh40,3040.37,969.97,1.23
162.00,veh41,0.00,0.00,0.00
162.00,veh42,3954.37,1261.61,1.60
162.00,veh43,0.00,0.00,0.00
162.00,veh44,3221.48,1027.77,1.29
162.00,veh45,2674.36,853.18,1.08
162.00,veh46,2389.01,762.10,0.98
163.00,veh33,3694.62,1178.80,1.42
163.00,veh34,3558.19,1135.21,1.42
163.00,veh35,2810.11,896.50,1.12
163.00,veh36,3946.15,1259.03,1.56
163.00,veh40,2860.03,912.45,1.13
163.00,veh41,2683.26,856.01,1.09
163.00,veh42,4505.93,1437.58,1.85
163.00,veh43,1843.88,588.27,0.65
163.00,veh44,3716.49,1185.70,1.51
163.00,veh45,3153.12,1005.93,1.29
163.00,veh46,2485.02,792.74,1.02
164.00,veh34,3847.97,1227.67,1.55
164.00,veh35,3147.14,1004.03,1.27
164.00,veh36,0.00,0.00,0.00
164.00,veh40,3331.41,1062.84,1.35
164.00,veh41,2595.14,827.91,1.04
164.00,veh42,4062.76,1296.22,1.62
164.00,veh43,0.00,0.00,0.00
164.00,veh44,3873.74,1235.88,1.57
164.00,veh45,3328.48,1061.88,1.36
164.00,veh46,2597.14,828.52,1.06
165.00,veh34,3725.76,1188.69,1.48
165.00,veh35,2996.48,955.98,1.19
165.00,veh36,0.00,0.00,0.00
165.00,veh40,3909.20,1247.18,1.60
165.00,veh41,2606.90,831.67,1.04
165.00,veh42,4045.03,1290.57,1.60
165.00,veh43,3348.84,1068.39,1.36
165.00,veh44,4019.38,1282.36,1.63
165.00,veh45,3177.35,1013.68,1.28
165.00,veh46,2897.36,924.31,1.19
166.00,veh34,3400.59,1084.97,1.31
166.00,veh35,3812.38,1216.28,1.57
166.00,veh36,3101.92,989.59,1.27
166.00,veh40,3278.35,1045.94,1.29
166.00,veh41,3124.95,996.95,1.27
166.00,veh42,0.00,0.00,0.00
166.00,veh43,3654.57,1165.94,1.49
166.00,veh44,0.00,0.00,0.00
166.00,veh45,3749.10,1196.10,1.53
166.00,veh46,2943.65,939.09,1.20
167.00,veh34,3512.37,1120.64,1.36
167.00,veh35,4033.00,1286.68,1.65
167.00,veh36,2852.09,909.90,1.14
167.00,veh40,3130.11,998.65,1.21
167.00,veh41,3369.73,1075.05,1.37
167.00,veh42,0.00,0.00,0.00
167.00,veh43,3646.61,1163.41,1.47
167.00,veh44,0.00,0.00,0.00
167.00,veh45,3560.83,1136.05,1.43
167.00,veh46,3259.87,1039.98,1.34
168.00,veh35,3689.48,1177.10,1.48
168.00,veh36,3469.81,1106.98,1.42
168.00,veh40,3327.37,1061.59,1.30
168.00,veh41,2909.49,928.24,1.15
168.00,veh42,2067.13,659.50,0.76
168.00,veh43,3419.73,1091.04,1.36
168.00,veh44,2026.59,646.56,0.74
168.00,veh45,4002.86,1277.08,1.63
168.00,veh46,3355.64,1070.55,1.37
169.00,veh35,3289.45,1049.50,1.28
169.00,veh36,3064.57,977.71,1.22
169.00,veh40,3201.89,1021.57,1.23
169.00,veh41,3301.64,1053.35,1.32
169.00,veh42,2989.59,953.79,1.19
169.00,veh43,3695.00,1178.87,1.47
169.00,veh44,3412.88,1088.82,1.39
169.00,veh45,3425.27,1092.83,1.34
169.00,veh46,3008.98,959.97,1.20
170.00,veh35,3837.15,1224.23,1.53
170.00,veh36,3767.68,1202.03,1.54
170.00,veh40,0.00,0.00,0.00
170.00,veh41,3157.88,1007.50,1.24
170.00,veh42,3293.25,1050.67,1.32
170.00,veh43,3213.76,1025.36,1.24
170.00,veh44,3309.07,1055.72,1.33
170.00,veh45,0.00,0.00,0.00
170.00,veh46,3251.82,1037.45,1.30
171.00,veh35,4506.47,1437.77,1.83
171.00,veh36,3936.96,1256.05,1.60
171.00,veh40,1901.46,606.64,0.68
171.00,veh41,3416.92,1090.15,1.35
171.00,veh42,3793.35,1210.23,1.54
171.00,veh43,3430.50,1094.51,1.33
171.00,veh44,3860.69,1231.71,1.58
171.00,veh45,0.00,0.00,0.00
171.00,veh46,3412.16,1088.62,1.36
172.00,veh36,3403.89,1086.00,1.34
172.00,veh40,2882.28,919.55,1.14
172.00,veh41,4277.70,1364.76,1.75
172.00,veh42,3859.08,1231.21,1.56
172.00,veh43,0.00,0.00,0.00
172.00,veh44,3353.47,1069.91,1.32
172.00,veh45,2234.03,712.74,0.83
172.00,veh46,4017.09,1281.61,1.64
173.00,veh36,3353.92,1070.07,1.30
173.00,veh40,3068.80,979.06,1.22
173.00,veh41,3999.32,1275.97,1.60
173.00,veh42,3625.39,1156.67,1.44
173.00,veh43,0.00,0.00,0.00
173.00,veh44,4080.78,1301.94,1.65
173.00,veh45,3212.60,1024.93,1.29
173.00,veh46,4159.64,1327.10,1.69
174.00,veh36,4063.61,1296.48,1.63
174.00,veh40,3580.77,1142.40,1.45
174.00,veh41,4813.45,1535.71,1.97
174.00,veh42,3678.33,1173.57,1.45
174.00,veh43,2702.45,862.14,1.09
174.00,veh44,3705.49,1182.23,1.46
174.00,veh45,3062.38,977.02,1.21
174.00,veh46,0.00,0.00,0.00
175.00,veh36,4308.55,1374.64,1.73
175.00,veh40,3499.45,1116.47,1.40
175.00,veh41,3784.38,1207.43,1.47
175.00,veh42,3624.12,1156.28,1.41
175.00,veh43,3257.50,1039.23,1.34
175.00,veh44,2570.16,820.05,0.92
175.00,veh45,3252.27,1037.61,1.29
175.00,veh46,0.00,0.00,0.00
176.00,veh36,3619.92,1154.96,1.39
176.00,veh40,3304.04,1054.14,1.30
176.00,veh41,1540.94,491.73,0.40
176.00,veh42,0.00,0.00,0.00
176.00,veh43,2920.85,931.84,1.17
176.00,veh44,0.00,0.00,0.00
176.00,veh45,3103.90,990.28,1.21
176.00,veh46,2283.22,728.43,0.87
177.00,veh40,4165.81,1329.07,1.69
177.00,veh41,2610.61,832.97,0.91
177.00,veh42,0.00,0.00,0.00
177.00,veh43,2869.96,915.62,1.13
177.00,veh44,0.00,0.00,0.00
177.00,veh45,3193.80,1018.97,1.24
177.00,veh46,3329.62,1062.26,1.35
178.00,veh40,4412.51,1407.79,1.79
178.00,veh41,2017.71,643.83,0.63
178.00,veh42,2842.04,906.69,1.14
178.00,veh43,3496.25,1115.43,1.42
178.00,veh44,2967.63,946.74,1.21
178.00,veh45,3597.25,1147.69,1.42
178.00,veh46,3312.19,1056.71,1.33
179.00,veh40,4341.37,1385.11,1.74
179.00,veh41,2166.09,691.17,0.70
179.00,veh42,2984.70,952.21,1.20
179.00,veh43,3627.07,1157.18,1.47
179.00,veh44,2792.66,890.94,1.12
179.00,veh45,3931.21,1254.24,1.57
179.00,veh46,2872.64,916.49,1.11
180.00,veh41,2704.58,862.96,0.95
180.00,veh42,2967.51,946.74,1.18
180.00,veh43,3133.38,999.69,1.22
180.00,veh44,2862.67,913.28,1.14
180.00,veh45,0.00,0.00,0.00
180.00,veh46,3146.12,1003.75,1.23
181.00,veh41,1982.29,632.54,0.61
181.00,veh42,3246.39,1035.72,1.30
181.00,veh43,3714.57,1185.11,1.49
181.00,veh44,2678.44,854.52,1.05
181.00,veh45,0.00,0.00,0.00
181.00,veh46,4201.53,1340.46,1.72
182.00,veh42,3702.13,1181.12,1.51
182.00,veh43,3461.33,1104.33,1.36
182.00,veh44,3113.31,993.26,1.24
182.00,veh45,3033.53,967.77,1.24
182.00,veh46,3419.39,1090.95,1.34
183.00,veh42,3715.96,1185.55,1.50
183.00,veh43,4719.99,1505.88,1.94
183.00,veh44,3180.94,1014.84,1.26
183.00,veh45,2736.47,873.01,1.09
183.00,veh46,3583.24,1143.23,1.41
184.00,veh42,3112.22,992.95,1.20
184.00,veh43,0.00,0.00,0.00
184.00,veh44,3105.47,990.78,1.22
184.00,veh45,3269.85,1043.19,1.33
184.00,veh46,0.00,0.00,0.00
185.00,veh42,3327.14,1061.52,1.29
185.00,veh43,0.00,0.00,0.00
185.00,veh44,3980.81,1270.04,1.62
185.00,veh45,3347.76,1068.05,1.35
185.00,veh46,0.00,0.00,0.00
186.00,veh42,4235.63,1351.36,1.71
186.00,veh43,2647.98,844.78,1.05
186.00,veh44,3218.18,1026.76,1.25
186.00,veh45,3267.63,1042.50,1.30
186.00,veh46,3108.12,991.58,1.26
187.00,veh42,3452.95,1101.68,1.33
187.00,veh43,2769.77,883.64,1.10
187.00,veh44,4082.79,1302.60,1.65
187.00,veh45,3714.18,1184.97,1.50
187.00,veh46,2940.56,938.14,1.17
188.00,veh42,4251.62,1356.48,1.70
188.00,veh43,3101.50,989.48,1.25
188.00,veh44,0.00,0.00,0.00
188.00,veh45,3575.18,1140.64,1.42
188.00,veh46,3354.03,1070.06,1.35
189.00,veh43,3444.72,1098.99,1.40
189.00,veh44,0.00,0.00,0.00
189.00,veh45,3633.56,1159.27,1.44
189.00,veh46,2919.83,931.55,1.14
190.00,veh43,3114.38,993.62,1.23
190.00,veh44,2568.09,819.31,1.00
190.00,veh45,3375.61,1076.99,1.31
190.00,veh46,3811.93,1216.16,1.55
191.00,veh43,3103.78,990.24,1.21
191.00,veh44,0.00,0.00,0.00
191.00,veh45,4423.41,1411.27,1.79
191.00,veh46,3732.86,1190.94,1.50
192.00,veh43,3487.55,1112.68,1.39
192.00,veh44,3254.89,1038.42,1.32
192.00,veh45,0.00,0.00,0.00
192.00,veh46,4456.01,1421.65,1.83
193.00,veh43,4378.78,1397.01,1.79
193.00,veh44,3695.18,1178.89,1.51
193.00,veh45,0.00,0.00,0.00
193.00,veh46,3999.34,1275.98,1.59
194.00,veh43,4146.08,1322.79,1.67
194.00,veh44,3381.23,1078.75,1.35
194.00,veh45,0.00,0.00,0.00
194.00,veh46,4411.76,1407.56,1.78
195.00,veh43,4054.17,1293.48,1.61
195.00,veh44,4014.45,1280.77,1.64
195.00,veh45,3390.14,1081.57,1.38
195.00,veh46,0.00,0.00,0.00
196.00,veh43,3805.47,1214.15,1.48
196.00,veh44,3352.58,1069.63,1.31
196.00,veh45,3129.69,998.49,1.24
196.00,veh46,0.00,0.00,0.00
197.00,veh44,4266.09,1361.07,1.73
197.00,veh45,3669.92,1170.85,1.48
197.00,veh46,2860.53,912.59,1.15
198.00,veh44,4705.20,1501.17,1.92
198.00,veh45,3925.40,1252.36,1.59
198.00,veh46,2999.73,957.01,1.20
199.00,veh44,3789.27,1208.98,1.48
199.00,veh45,3830.81,1222.20,1.53
199.00,veh46,3553.84,1133.80,1.45
200.00,veh45,4246.34,1354.78,1.72
200.00,veh46,2882.51,919.64,1.12
201.00,veh45,4057.31,1294.48,1.61
201.00,veh46,3291.53,1050.13,1.31
202.00,veh45,4846.03,1546.11,1.97
202.00,veh46,4036.91,1287.94,1.65
203.00,veh46,3980.00,1269.80,1.61
204.00,veh46,4339.32,1384.44,1.76
205.00,veh46,4156.59,1326.16,1.66
206.00,veh46,4644.48,1481.82,1.88
